country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,cons_agg_w5.dta,nom_nonfoodcons_aeq,Nominal annual expenditure on nonfood per adult equivalent,nonfood_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=Household Data - Consumption aggregate
Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,cons_agg_w5.dta,nonfood_cons2,Non-food consumption,food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Household Data - Consumption aggregate
Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,cons_agg_w5.dta,nonfood_cons2,Non-food consumption,nonfood_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=Household Data - Consumption aggregate
Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,cons_agg_w5.dta,nonfood_cons_ann,annual expenditure on nonfood items (selected items),nonfood_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=Household Data - Consumption aggregate
Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,sect8_2_ls_w5.dta,ls_s8_2q14,14.What was the total income from [LIVESTOCK] sales?,total_consumption_or_income,agriculture/plot,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Livestock - Livestock change
Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,sect8_2_ls_w5.dta,ls_s8_2q18,18.Total income from these sales of the slaughtered [LIVESTOCK] meat,total_consumption_or_income,agriculture/plot,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Livestock - Livestock change
Ethiopia,Socioeconomic Survey 2018-2019,2018-2019,ETH_2018_ESS_v04_M,cons_agg_w4.dta,food_cons_ann,annual value of food consumption (selected items),food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=
Ethiopia,Socioeconomic Survey 2018-2019,2018-2019,ETH_2018_ESS_v04_M,cons_agg_w4.dta,nom_nonfoodcons_aeq,Nominal annual expenditure on nonfood per adult equivalent,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=
Ethiopia,Socioeconomic Survey 2018-2019,2018-2019,ETH_2018_ESS_v04_M,cons_agg_w4.dta,nonfood_cons_ann,annual expenditure on nonfood items (selected items),nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=
Ethiopia,Socioeconomic Survey 2018-2019,2018-2019,ETH_2018_ESS_v04_M,sect8_2_ls_w4.dta,ls_s8_2q14,14.What was the total income from [LIVESTOCK] sales?,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Change in stock - Total number of livestock by type; stock changes over the year due to birth, purchase, gifts given or received, sale, loss, slaughter, etc."
Ethiopia,Socioeconomic Survey 2018-2019,2018-2019,ETH_2018_ESS_v04_M,sect8_2_ls_w4.dta,ls_s8_2q18,18.Total income from these sales of the slaughtered [LIVESTOCK] meat,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Change in stock - Total number of livestock by type; stock changes over the year due to birth, purchase, gifts given or received, sale, loss, slaughter, etc."
Guinea-Bissau,"Inquérito Harmonizado sobre as Condiçöes de vide dos Agreagados Familiares, 2021-2022",2021-2022,GNB_2021_EHCVM-2_v01_M,ehcvm_conso_gnb2021,inclus,item is included in the final consumption aggregate,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Consumption aggregate
Guinea-Bissau,"Inquérito Harmonizado sobre as Condiçöes de vide dos Agreagados Familiares, 2021-2022",2021-2022,GNB_2021_EHCVM-2_v01_M,s05_me_gnb2021,s05q08,5.08. Montant annuel de la pension alimentaire perçu par [NOM] ?,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 5 - Non-employment income
Guinea-Bissau,"Inquérito Harmonizado sobre as Condiçöes de vide dos Agreagados Familiares, 2021-2022",2021-2022,GNB_2021_EHCVM-2_v01_M,s09a_me_gnb2021,s09aq07,9A.07. Quel est le montant total des autres dépenses non alimentaires ?,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 9a. Non-food consumption - Ceremonies last 12 months
Guinea-Bissau,"Inquérito Harmonizado sobre as Condiçöes de vide dos Agreagados Familiares, 2021-2022",2021-2022,GNB_2021_EHCVM-2_v01_M,s14b_me_gnb2021,s14bq04e,14B.04e. Conséquence du choc sur le Stock produits alimentaires du ménage,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 14b. Shocks and coping strategies - Other shocks and coping strategies
Guinea-Bissau,"Inquérito Harmonizado sobre as Condiçöes de vide dos Agreagados Familiares, 2021-2022",2021-2022,GNB_2021_EHCVM-2_v01_M,s14b_me_gnb2021,s14bq04f,14B.04f. Conséquence du choc sur les Achats produits alimentaires du ménage,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=Section 14b. Shocks and coping strategies - Other shocks and coping strategies
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,ANNUAL,cons,Annual Consumption Expenditure,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,ANNUAL,non_food,Annual Non-Food Expenditure,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,ANNUAL,non_food,Annual Non-Food Expenditure,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,ANNUAL,tot_food,Total Annual Food Expenditure,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,EDTOTALS,edfood,Total Annual Food Exp. for E.D.,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,EDTOTALS,ednoncon,Total Annual NonFood Exp. for E,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,EDTOTALS,ednoncon,Total Annual NonFood Exp. for E,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,EXP97,Foodexp,Food expendit. (section f),food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=food_consumption; file_description=JSLC Constructed Dataset 1997
Jamaica,Survey of Living Conditions 1997,1997,JAM_1997_SLC_v01_M,REC025,i09i,Buy other non-food item with food stamps?,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997"
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,INCEXP,khomcx,home consumption expenditure,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=income and expenditure
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KADULT,a1o16,SPEND TIME NON-FOOD SHOPPING PA,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=Questionnaire for Adults (excluding module P)
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh2p1_s4,s4q03,Total consumption,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART I (Section 4: Consumption of Food Over Past One Week)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh2p1_s4,s4q03u,"Total consumption, Unit",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART I (Section 4: Consumption of Food Over Past One Week)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh2p1_s4,s4q03u_s,"Total consumption, Specify other unit",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART I (Section 4: Consumption of Food Over Past One Week)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh2p1_s7,s7q01,HH's food consumption over past month,food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R2, 2008 PART I (Section 7: Well-Being)"
