project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
climate_uhc_ml,data/climate_linked_household.csv,access_outcome_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,composite_uhc_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,primary_chirps_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,primary_era5_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,historical_baseline_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,climate_linkage_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,descriptive_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,predictive_ml_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,reduced_form_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,robustness_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,final_analysis_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,promotion_status,object,14396,full_file,14396,14396,0,1,,,,,,,,limited_climate_linked_promoted_diagnostic_only_descriptive_ml_causal_policy_blocked,14396
