sample,period,bin_left,bin_mid,person_months,persons,uninsured,market_or_subsidy,source_employer_related,direct_purchase
lag_nonemployer,pre_2017_2020,4.400000095367432,4.425000190734863,1908,663,0.26685515603786525,0.2658978548952326,0.010609743782517103,0.2646228702392476
lag_nonemployer,pre_2017_2020,4.449999809265137,4.474999904632568,2029,702,0.263851205810459,0.2894631462845331,0.015401699584257097,0.2894631462845331
lag_nonemployer,pre_2017_2020,4.5,4.525000095367432,1911,635,0.30705882010786373,0.3212414279897624,0.015912912133996947,0.3212414279897624
lag_nonemployer,pre_2017_2020,4.550000190734863,4.575000286102295,1843,638,0.24454629911420644,0.27947032343259115,0.010412653755748309,0.2732743844792251
lag_nonemployer,pre_2017_2020,4.599999904632568,4.625,1723,604,0.2595113894254241,0.2943116109192242,0.014337972172091314,0.2898952831306002
lag_nonemployer,pre_2017_2020,4.650000095367432,4.675000190734863,1955,667,0.2974755133056095,0.3013213294082075,0.01567049351829625,0.29427451909592833
lag_nonemployer,pre_2017_2020,4.699999809265137,4.724999904632568,1812,608,0.29101433320064535,0.2755562529650813,0.009324707658598816,0.2735611103487542
lag_nonemployer,pre_2017_2020,4.75,4.775000095367432,1608,607,0.2484811400810193,0.33307110924668104,0.01830140607888941,0.33191085342970555
lag_nonemployer,pre_2017_2020,4.800000190734863,4.825000286102295,1512,551,0.300891023782573,0.2968714893964745,0.013628745722950912,0.29647757369304195
lag_nonemployer,pre_2017_2020,4.849999904632568,4.875,1477,530,0.30545967951948,0.2554452267751406,0.02340059510690149,0.25203716840484014
lag_nonemployer,pre_2017_2020,4.900000095367432,4.925000190734863,1544,570,0.2897469459905369,0.2727516896255918,0.01783928921185193,0.27223148587048235
lag_nonemployer,pre_2017_2020,4.949999809265137,4.974999904632568,1467,530,0.27233913503913715,0.2619342894176689,0.01503703657541694,0.2619342894176689
main_age26_64,post_2021_2023,3.0,3.0250000953674316,4306,1698,0.13418702596171056,0.1536683781960073,0.573879564179433,0.15298058529401634
main_age26_64,post_2021_2023,3.049999952316284,3.075000047683716,3962,1634,0.14145441333562625,0.16213711735303704,0.5631492588215504,0.1606910367280822
main_age26_64,post_2021_2023,3.0999999046325684,3.125,4159,1721,0.12355922418265615,0.13207441414891605,0.6059771529486896,0.1312720427671542
main_age26_64,post_2021_2023,3.1500000953674316,3.1750001907348633,4165,1699,0.1365613234588848,0.1452738419510772,0.5793183838351328,0.14503639851854053
main_age26_64,post_2021_2023,3.200000047683716,3.2250001430511475,4013,1682,0.14068345104446256,0.1448866569950588,0.5652729292043199,0.14350239843817653
main_age26_64,post_2021_2023,3.25,3.2750000953674316,4134,1727,0.12644095805319108,0.15372599729922581,0.5947971528208548,0.15234554685269625
main_age26_64,post_2021_2023,3.299999952316284,3.325000047683716,3828,1650,0.13841614793404391,0.1471211393453567,0.585023378307347,0.14569162161806645
main_age26_64,post_2021_2023,3.3499999046325684,3.375,3966,1698,0.12396159815384407,0.14312644366460406,0.5794023139057958,0.14273509618186636
main_age26_64,post_2021_2023,3.4000000953674316,3.4250001907348633,4021,1773,0.1321197730637351,0.1256205966738484,0.6143885090929999,0.1247368141032752
