download_priority_order,country,wave,idno,source_relative_path,source_file_name,source_suffix,source_bytes,target_relative_path,target_exists_before,target_bytes_before,file_staging_action,copy_error,data_write_gate_status,modeling_gate_status
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,COM_CJ.dta,.dta,3253890,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CJ.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,COM_META.dta,.dta,172800,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_META.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,.pdf,1517936,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_METADATA.dta,FS_METADATA.dta,.dta,2844811,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_METADATA.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_A.dta,FS_MOD_A.dta,.dta,724926,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_A.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_B.dta,FS_MOD_B.dta,.dta,29279,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_B.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_C.dta,FS_MOD_C.dta,.dta,171824,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_C.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_D1.dta,FS_MOD_D1.dta,.dta,26305,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_D1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_D2.dta,FS_MOD_D2.dta,.dta,15659,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_D2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_D3.dta,FS_MOD_D3.dta,.dta,94807,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_D3.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_E1.dta,FS_MOD_E1.dta,.dta,139169,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_E1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_E2.dta,FS_MOD_E2.dta,.dta,5306,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_E2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_F1.dta,FS_MOD_F1.dta,.dta,161052,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_F1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_F2.dta,FS_MOD_F2.dta,.dta,20145,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_F2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_G.dta,FS_MOD_G.dta,.dta,183747,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_G.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H1.dta,FS_MOD_H1.dta,.dta,15045,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_H1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H2.dta,FS_MOD_H2.dta,.dta,11193,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_H2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H3.dta,FS_MOD_H3.dta,.dta,90339,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_H3.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_I1.dta,FS_MOD_I1.dta,.dta,97933,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_I1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_I2.dta,FS_MOD_I2.dta,.dta,4795,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_I2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_J1.dta,FS_MOD_J1.dta,.dta,101919,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_J1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_J2.dta,FS_MOD_J2.dta,.dta,16342,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_J2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_METADATA.dta,HH_METADATA.dta,.dta,8338406,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_METADATA.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_A_FILT.dta,HH_MOD_A_FILT.dta,.dta,1364551,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_A_FILT.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_B.dta,HH_MOD_B.dta,.dta,22649759,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_B.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_C.dta,HH_MOD_C.dta,.dta,32613918,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_C.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_D.dta,HH_MOD_D.dta,.dta,44040740,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_D.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_E.dta,HH_MOD_E.dta,.dta,65996321,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_E.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_F.dta,HH_MOD_F.dta,.dta,14171386,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_F.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G1.dta,HH_MOD_G1.dta,.dta,691496447,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_G1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G2.dta,HH_MOD_G2.dta,.dta,1049259,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_G2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G3.dta,HH_MOD_G3.dta,.dta,1408599,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_G3.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_H.dta,HH_MOD_H.dta,.dta,3684269,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_H.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_I1.dta,HH_MOD_I1.dta,.dta,5827677,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_I1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_I2.dta,HH_MOD_I2.dta,.dta,13445908,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_I2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_J.dta,HH_MOD_J.dta,.dta,26217153,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_J.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_K1.dta,HH_MOD_K1.dta,.dta,12101521,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_K1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_K2.dta,HH_MOD_K2.dta,.dta,1446232,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_K2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_L.dta,HH_MOD_L.dta,.dta,26292205,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_L.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_M.dta,HH_MOD_M.dta,.dta,94914701,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_M.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_N1.dta,HH_MOD_N1.dta,.dta,949853,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_N1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_N2.dta,HH_MOD_N2.dta,.dta,2423833,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_N2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_O.dta,HH_MOD_O.dta,.dta,10078515,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_O.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_P.dta,HH_MOD_P.dta,.dta,32305548,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_P.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_Q.dta,HH_MOD_Q.dta,.dta,3999883,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_Q.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_R.dta,HH_MOD_R.dta,.dta,32856447,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_R.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_S1.dta,HH_MOD_S1.dta,.dta,3814787,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_S1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_S2.dta,HH_MOD_S2.dta,.dta,6118275,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_S2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_T.dta,HH_MOD_T.dta,.dta,2722414,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_T.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_U.dta,HH_MOD_U.dta,.dta,21191555,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_U.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_V.dta,HH_MOD_V.dta,.dta,12776071,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_V.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_W.dta,HH_MOD_W.dta,.dta,3751641,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_W.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_X.dta,HH_MOD_X.dta,.dta,648206,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_X.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HouseholdGeovariables_stata11/HouseholdGeovariablesIHS4.dta,HouseholdGeovariablesIHS4.dta,.dta,1529906,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HouseholdGeovariables_stata11/HouseholdGeovariablesIHS4.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,IHS4 Consumption Aggregate.dta,IHS4 Consumption Aggregate.dta,.dta,3367282,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/IHS4 Consumption Aggregate.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,PlotGeovariablesIHS4.dta,PlotGeovariablesIHS4.dta,.dta,1205985,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/PlotGeovariablesIHS4.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_a_filt.dta,ag_mod_a_filt.dta,.dta,272290,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_a_filt.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_b.dta,ag_mod_b.dta,.dta,1912683,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_b.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_c.dta,ag_mod_c.dta,.dta,1986387,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_c.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_d.dta,ag_mod_d.dta,.dta,14149534,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_d.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_e.dta,ag_mod_e.dta,.dta,2407547,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_e.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_f.dta,ag_mod_f.dta,.dta,6689975,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_f.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_g.dta,ag_mod_g.dta,.dta,7524297,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_g.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_h.dta,ag_mod_h.dta,.dta,7266154,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_h.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_i.dta,ag_mod_i.dta,.dta,13342195,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_i.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_j.dta,ag_mod_j.dta,.dta,835309,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_j.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_k.dta,ag_mod_k.dta,.dta,8416845,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_k.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_l.dta,ag_mod_l.dta,.dta,2110320,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_l.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_m.dta,ag_mod_m.dta,.dta,1932110,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_m.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_n.dta,ag_mod_n.dta,.dta,2775567,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_n.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_o.dta,ag_mod_o.dta,.dta,4089048,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_o.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_p.dta,ag_mod_p.dta,.dta,1835808,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_p.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_q.dta,ag_mod_q.dta,.dta,5002991,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_q.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_r1.dta,ag_mod_r1.dta,.dta,11301492,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_r1.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_r2.dta,ag_mod_r2.dta,.dta,376081,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_r2.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_s.dta,ag_mod_s.dta,.dta,8473262,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_s.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_t1.dta,ag_mod_t1.dta,.dta,15578004,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_t1.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_mod_t2.dta,ag_mod_t2.dta,.dta,1270694,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_mod_t2.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Agriculture/ag_network.dta,ag_network.dta,.dta,1855699,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Agriculture/ag_network.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/aux1.dta,aux1.dta,.dta,758850,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/aux1.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/aux2.dta,aux2.dta,.dta,1618438,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/aux2.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/aux3.dta,aux3.dta,.dta,2554433,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/aux3.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/aux4.dta,aux4.dta,.dta,695182,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/aux4.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/aux5.dta,aux5.dta,.dta,31299,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/aux5.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_ca.dta,com_ca.dta,.dta,34844,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_ca.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cb.dta,com_cb.dta,.dta,313457,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cb.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cc.dta,com_cc.dta,.dta,144146,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cc.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cd.dta,com_cd.dta,.dta,139680,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cd.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_ce.dta,com_ce.dta,.dta,178226,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_ce.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cf.dta,com_cf.dta,.dta,45797,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cf.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cg1.dta,com_cg1.dta,.dta,44156,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cg1.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cg2.dta,com_cg2.dta,.dta,156430,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cg2.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_ch.dta,com_ch.dta,.dta,4102340,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_ch.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_ci.dta,com_ci.dta,.dta,995517,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_ci.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_cj.dta,com_cj.dta,.dta,1039266,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_cj.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Community/com_ck.dta,com_ck.dta,.dta,1491632,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Community/com_ck.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Geovariables/HH_level/householdgeovariables.dta,householdgeovariables.dta,.dta,2514858,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Geovariables/HH_level/householdgeovariables.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Geovariables/Plot_level/plotgeovariables.dta,plotgeovariables.dta,.dta,495647,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Geovariables/Plot_level/plotgeovariables.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Household/hh_mod_a_filt.dta,hh_mod_a_filt.dta,.dta,1611348,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_a_filt.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Household/hh_mod_b.dta,hh_mod_b.dta,.dta,6837035,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_b.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Household/hh_mod_c.dta,hh_mod_c.dta,.dta,14402599,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_c.dta,0,0,copied,,blocked_no_data_write,blocked
16,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Full_Sample/Household/hh_mod_d.dta,hh_mod_d.dta,.dta,21325794,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_d.dta,0,0,copied,,blocked_no_data_write,blocked
