download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,expected_file_name,expected_file_key,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_core_file_match_status,matched_local_locations
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,1,F1,sect_cover_hh_w5.dta,sect_cover_hh_w5.dta,2,2,saq19__Latitude;saq19__Longitude,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,2,F42,sect10a_com_w5.dta,sect10a_com_w5.dta,2,2,cs10q05__Latitude;cs10q05__Longitude,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,3,F46,sect_cover_pp_w5.dta,sect_cover_pp_w5.dta,2,2,saq19__Latitude;saq19__Longitude,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,4,F54,sect_cover_ph_w5.dta,sect_cover_ph_w5.dta,2,2,saq19__Latitude;saq19__Longitude,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,5,F59,sect_cover_ls_w5.dta,sect_cover_ls_w5.dta,2,2,saq19__Latitude;saq19__Longitude,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,6,F49,sect3_pp_w5.dta,sect3_pp_w5.dta,2,2,s3q09__Latitude;s3q09__Longitude,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,consumption_or_income,1,F66,cons_agg_w5.dta,cons_agg_w5.dta,12,12,nonfood_cons2;nom_nonfoodcons_aeq;nonfood_cons_ann;food_cons2;food_cons_ann;nom_foodcons_aeq;fafh_cons_ann;spat_totcons_aeq;educ_cons_ann;nom_educcons_aeq;nom_totcons_aeq;total_cons_ann,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need_and_access,1,F4,sect3_hh_w5.dta,sect3_hh_w5.dta,6,6,s3q14;s3q15;s3q05;s3q17;s3q13;s3q18,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need_and_access,2,F36,sect04_com_w5.dta,sect04_com_w5.dta,4,3,cs4q37;cs4q34;cs4q35;cs4q28,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need_and_access,3,F49,sect3_pp_w5.dta,sect3_pp_w5.dta,2,0,s3q15_1;s3q15_2,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,1,F2,sect1_hh_w5.dta,sect1_hh_w5.dta,2,2,individual_id;household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,2,F21,sect12b1_hh_w5.dta,sect12b1_hh_w5.dta,1,1,household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,3,F47,sect1_pp_w5.dta,sect1_pp_w5.dta,1,1,household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,4,F55,sect1_ph_w5.dta,sect1_ph_w5.dta,1,1,household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,5,F48,sect2_pp_w5.dta,sect2_pp_w5.dta,1,1,household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,6,F49,sect3_pp_w5.dta,sect3_pp_w5.dta,1,1,household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,7,F50,sect4_pp_w5.dta,sect4_pp_w5.dta,1,1,household_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_person_keys,8,F13,sect6c_hh_w5.dta,sect6c_hh_w5.dta,1,1,individual_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,1,F62,sect8_3_ls_w5.dta,sect8_3_ls_w5.dta,10,10,ls_s8_3q04;ls_s8_3q22;ls_s8_3q24;ls_s8_3q03;ls_s8_3q05;ls_s8_3q06;ls_s8_3q10a;ls_s8_3q10b;ls_s8_3q11;ls_s8_3q12_1,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,2,F4,sect3_hh_w5.dta,sect3_hh_w5.dta,2,2,s3q17;s3q18,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,1,F46,sect_cover_pp_w5.dta,sect_cover_pp_w5.dta,1,1,InterviewDate,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,2,F54,sect_cover_ph_w5.dta,sect_cover_ph_w5.dta,1,1,InterviewDate,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,3,F59,sect_cover_ls_w5.dta,sect_cover_ls_w5.dta,1,1,InterviewDate,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,4,F21,sect12b1_hh_w5.dta,sect12b1_hh_w5.dta,2,2,s12bq08a;s12bq08b,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,5,F15,sect7b_hh_w5.dta,sect7b_hh_w5.dta,2,0,item_cd_12months;s7q04,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,6,F64,eth_householdgeovariables_y5.dta,eth_householdgeovariables_y5.dta,1,1,wetQ_avgstart,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,7,F1,sect_cover_hh_w5.dta,sect_cover_hh_w5.dta,1,1,saq19__Timestamp,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,8,F65,eth_plotgeovariables_y5.dta,eth_plotgeovariables_y5.dta,1,1,wetQ_avgstart,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,1,F1,sect_cover_hh_w5.dta,sect_cover_hh_w5.dta,2,2,pw_w5;ea_id,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,2,F10,sect6b2_hh_w5.dta,sect6b2_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,3,F11,sect6b3_hh_w5.dta,sect6b3_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,4,F12,sect6b4_hh_w5.dta,sect6b4_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,5,F13,sect6c_hh_w5.dta,sect6c_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,6,F14,sect7a_hh_w5.dta,sect7a_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,7,F15,sect7b_hh_w5.dta,sect7b_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,weights_and_design,8,F16,sect8_hh_w5.dta,sect8_hh_w5.dta,1,1,pw_w5,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,1,F39,sect_cover_ph_w4.dta,sect_cover_ph_w4.dta,3,3,saq19__Latitude;saq19__Longitude;ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,2,F44,sect_cover_pp_w4.dta,sect_cover_pp_w4.dta,2,2,saq19__Latitude;saq19__Longitude,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,3,F34,sect_cover_ls_w4.dta,sect_cover_ls_w4.dta,2,2,saq19__Latitude;saq19__Longitude,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,4,F47,sect3_pp_w4.dta,sect3_pp_w4.dta,2,2,s3q09__Latitude;s3q09__Longitude,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,5,F73,sect10a_com_w4.dta,sect10a_com_w4.dta,2,2,cs10q05__Latitude;cs10q05__Longitude,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,6,F1,sect_cover_hh_w4.dta,sect_cover_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,consumption_or_income,1,F14,sect7a_hh_w4.dta,sect7a_hh_w4.dta,9,9,ea_id;household_id;item_cd_30day;pw_w4;s7q01;s7q02;saq01;saq02;saq03,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,consumption_or_income,2,F63,cons_agg_w4.dta,cons_agg_w4.dta,3,3,nom_nonfoodcons_aeq;nonfood_cons_ann;food_cons_ann,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,health_need_and_access,1,F4,sect3_hh_w4.dta,sect3_hh_w4.dta,11,11,s3q14;s3q15;s3q05;s3q17;s3q13;s3q18;s3q06_1;s3q06_2;s3q06_os;s3q09a;s3q09b,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,health_need_and_access,2,F56,sect04_com_w4.dta,sect04_com_w4.dta,1,1,cs4q37,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,1,F2,sect1_hh_w4.dta,sect1_hh_w4.dta,2,2,individual_id;household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,2,F25,sect11b1_hh_w4.dta,sect11b1_hh_w4.dta,2,2,individual_id;household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,3,F22,sect10d1_hh_w4.dta,sect10d1_hh_w4.dta,1,1,household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,4,F40,sect1_ph_w4.dta,sect1_ph_w4.dta,1,1,household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,5,F45,sect1_pp_w4.dta,sect1_pp_w4.dta,1,1,household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,6,F20,sect10b_hh_w4.dta,sect10b_hh_w4.dta,1,1,household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,7,F46,sect2_pp_w4.dta,sect2_pp_w4.dta,1,1,household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,8,F47,sect3_pp_w4.dta,sect3_pp_w4.dta,1,1,household_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,oop_health_expenditure,1,F37,sect8_3_ls_w4.dta,sect8_3_ls_w4.dta,10,10,ls_s8_3q04;ls_s8_3q22;ls_s8_3q24;ls_s8_3q03;ls_s8_3q05;ls_s8_3q06;ls_s8_3q10a;ls_s8_3q10b;ls_s8_3q11;ls_s8_3q12_1,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,oop_health_expenditure,2,F4,sect3_hh_w4.dta,sect3_hh_w4.dta,2,2,s3q17;s3q18,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,1,F39,sect_cover_ph_w4.dta,sect_cover_ph_w4.dta,2,2,InterviewDate;saq19__Timestamp,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,2,F44,sect_cover_pp_w4.dta,sect_cover_pp_w4.dta,2,2,InterviewDate;saq19__Timestamp,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,3,F34,sect_cover_ls_w4.dta,sect_cover_ls_w4.dta,2,1,InterviewDate;saq19__Timestamp,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,4,F28,sect12b1_hh_w4.dta,sect12b1_hh_w4.dta,2,2,s12bq08a;s12bq08b,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,5,F67,ETH_HouseholdGeovariables_Y4.dta,eth_householdgeovariables_y4.dta,2,1,wetQ_avgstart;h2018_wetQstart,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,6,F1,sect_cover_hh_w4.dta,sect_cover_hh_w4.dta,1,1,InterviewStart,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_timing,7,F33,sect15b_hh_w4.dta,sect15b_hh_w4.dta,1,0,s15q06b,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,1,F1,sect_cover_hh_w4.dta,sect_cover_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,2,F39,sect_cover_ph_w4.dta,sect_cover_ph_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,3,F44,sect_cover_pp_w4.dta,sect_cover_pp_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,4,F11,sect6b2_hh_w4.dta,sect6b2_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,5,F14,sect7a_hh_w4.dta,sect7a_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,6,F18,sect9_hh_w4.dta,sect9_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,7,F2,sect1_hh_w4.dta,sect1_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_design,8,F22,sect10d1_hh_w4.dta,sect10d1_hh_w4.dta,1,1,ea_id,missing_expected_core_file,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,1,F1,sec_a.NSDstat,sec_a.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_a.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,2,F10,sec_f.NSDstat,sec_f.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_f.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,3,F11,sec_g.NSDstat,sec_g.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_g.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,4,F12,sec_h.NSDstat,sec_h.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_h.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,5,F13,sec_i.NSDstat,sec_i.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_i.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,6,F14,sec_j1.NSDstat,sec_j1.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j1.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,7,F15,sec_j2.NSDstat,sec_j2.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j2.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,climate_geography,8,F16,sec_k.NSDstat,sec_k.nsdstat,1,1,type,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_k.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,consumption_or_income,1,F14,sec_j1.NSDstat,sec_j1.nsdstat,10,10,add;case_id;dist;ea;hhid;hhsize;hhwght;j01a;j02a;j03a,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j1.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,consumption_or_income,2,F13,sec_i.NSDstat,sec_i.nsdstat,1,1,i03both,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_i.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,consumption_or_income,3,F2,sec_aa.NSDstat,sec_aa.nsdstat,1,1,aa01,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_aa.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,health_need_and_access,1,F8,sec_d.NSDstat,sec_d.nsdstat,7,6,d05a;d05aoth;d05b;d05both;d27a;d27b;d04,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_d.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,health_need_and_access,2,F46,mod_d.NSDstat,mod_d.nsdstat,5,2,cd51b;cd_51a;cd47;cd57a;cd_50,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!mod_d.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,1,F6,sec_b.NSDstat,sec_b.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_b.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,2,F1,sec_a.NSDstat,sec_a.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_a.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,3,F10,sec_f.NSDstat,sec_f.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_f.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,4,F11,sec_g.NSDstat,sec_g.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_g.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,5,F12,sec_h.NSDstat,sec_h.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_h.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,6,F13,sec_i.NSDstat,sec_i.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_i.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,7,F14,sec_j1.NSDstat,sec_j1.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j1.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,household_person_keys,8,F15,sec_j2.NSDstat,sec_j2.nsdstat,1,1,hhid,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_j2.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,oop_health_expenditure,1,F8,sec_d.NSDstat,sec_d.nsdstat,12,5,d13;d12;d14;d16;d19;add;case_id;d02;d03;d04;d05a;d05aoth,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_d.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,1,F33,sec_z1.NSDstat,sec_z1.nsdstat,4,0,z08a;z08b;z10a;z10b,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_z1.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,2,F40,ihs2_household.NSDstat,ihs2_household.nsdstat,1,1,idate,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!ihs2_household.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,3,F7,sec_c.NSDstat,sec_c.nsdstat,2,1,c14;c16,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_c.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,4,F29,sec_v.NSDstat,sec_v.nsdstat,2,0,v09a;v09b,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_v.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,5,F41,ihs2_individ.NSDstat,ihs2_individ.nsdstat,1,1,age_months,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!ihs2_individ.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,6,F1,sec_a.NSDstat,sec_a.nsdstat,1,1,a14b,matched_expected_core_file,archive:temp/raw_downloads/MWI_2004_IHS-II_v01_M/MWI_2004_IHS-II_v01_M_Stata8.zip!sec_a.dta:raw_tabular_candidate[alias_nsdstat_to_dta]
